Dec-13,19.958,2.989,0.778,0.218,0.218,4.43,1.488,2.137,0,22.588,11.085,20.422,17.29,4.51,0.69,44.69,5.65,-665.06,0.93,24.55,3.74,1.12,7.46,0.904,0.155,0.14,15.16,0.154,0,54.63,0,46.54,101.17,1.96,0.75,0.385,23321.274,17595.071,5726.203,4434.699,0,0,418.394,873.11,15.823,-40.905,-25.082,19.64,-161.802,867.669,-445.1,51.3,422.569,0,260.767,0,0.246,0.218,1168.523,2584.071,3492.645,8208.467,8053.422,16261.889,13961.299,0,0,0,0,79.413,8216.026,5671.999,44111.212,74718.133,1254.688,6956.911,17709.714,418.732,26340.044,-18618.8,7721.245,11936.12,6827.856,12811.898,151298.608,0,1502.542,11604.63,13107.172,12144.645,0,0,0,23625.962,48877.779,9046.172,0,9046.172,3085.105,3667.292,4996.095,58187.638,127860.081,0,0,10635.927,-4248.531,17092.393,-41.262,23438.527,422.569,0,422.569,2584.071,-2591.775,1569.631,0,-131.432,1045.022,-51.276,2.223,0,-1505.055,2497.555,-758.535,80.05,0,0,-2572.385,1204.881,0,0,-9.849,-2055.838,0,0,0,-812.855,-125.807,1303.267,364.605,1194.471,-758.535,1739.02,19.12,3.9,0.77,1.56,10.79,4.22,0.28,0,0.38,6.04,-79.25,-1.26,-2.04,0,1.62,17940.969,27865.993,-107.55,-80.71,-93.5,34.44,27.13,6.85,15.76,288.02,0.63,7,-2.24,0.221,0.08,0.9,0.73,21.34,19.74,15.54,0,-13.84,270.59,-27.4,-17.97,1037.64,1037.65,1.78,2/13/2014,2/13/2014
Mar-14,17.473,-1.04,-1.04,-1.316,-1.316,0.87,3.247,3.894,0.123,21.142,8.339,12.119,19.12,-23.97,-3.62,-57.69,-17.82,6.25,1.2,21.07,-6.16,-7.48,18.58,0.573,0.147,0.084,10.21,0.121,0,51.28,0,48.77,100.05,1.87,0.79,0.422,18235.862,14394.129,3841.733,4615.373,0,0,349.66,-1123.3,54.436,-50.616,3.821,-16.396,-128.054,-1135.876,-99.58,-8.77,-1235.456,0,-1363.511,0,-1.316,-1.316,1043.681,-541.746,-1085.26,10225.436,8135.334,18360.77,10247.51,1492.259,834.096,0,4845.294,0,7171.649,5307.687,41087.615,77379.809,1230.121,6594.14,16667.797,388.618,24880.677,-17552.03,7328.646,13362.055,6759.883,10673.757,149831.883,0,799.711,11485.428,19250.475,3691.185,0,0,0,23800.937,46742.597,8956.933,0,8956.933,59928.053,4015.028,5130.023,2994.093,127766.727,0,0,9187.674,-4412.617,17331.959,-41.861,22065.156,-1235.456,0,-1235.456,-541.746,3025.88,959.903,0,-1590.422,2220.247,95.515,2.208,0,3523.498,4064.266,-675.419,61.794,0,0,-3001.451,907.05,0,0,33.653,-2674.373,0,0,0,-104.427,-0.381,705.866,601.058,1927.096,-675.419,3388.848,0,21.98,0.9,2.29,5.37,3.15,0.28,0,0.26,2.91,7.87,12.71,4.94,0,1.29,19955.162,19372.532,-104.83,-83.05,-94.03,39.2,27.43,-12.19,0,448.19,0.7,7,-2.73,0.142,-0.46,0.88,0.73,0,19.12,14.83,-0.58,21.58,-239.35,60,-13.26,1039.666,1043.68,1.78,6/26/2014,6/26/2014
Jun-14,15.176,1.334,0.627,0.225,0.225,2.32,0.124,0.555,0,21.226,8.669,9.981,16.77,4.75,0.7,40.16,7.68,5.6,2.18,36.41,3.86,1.48,0.82,0.47,0.149,0.07,17.31,0.119,0,57.15,0,60.42,117.57,1.51,0.64,0.421,17733.261,11275.782,6457.479,4021.51,0,0,1751.939,684.029,33.46,-62.824,-29.364,15.285,-152.092,669.95,-255.196,38.09,414.754,0,262.662,0,0.252,0.225,1168.516,825.942,1558.715,6735.111,8416.026,15151.137,11105.622,0,0,0,0,76.033,7760.185,4929.891,38946.836,78704.289,1228.517,6611.109,16596.168,373.887,24809.681,-17541.163,7268.518,13104.928,6691.481,10571.256,148595.827,0,878.919,10764.832,19069.574,2046.64,0,0,0,23279.252,44395.466,8369.927,0,8369.927,23078.856,4150.705,5202.361,41245.516,126442.831,0,0,9475.196,-4638.493,17358.394,-42.101,22152.996,414.754,0,414.754,825.942,-372.368,-646.435,0,503.258,-1040.476,47.892,3.684,0,397.235,649.031,-504.493,254.882,0,0,-2245.723,1248.338,0,0,25.23,-1221.766,0,0,0,-2250.622,-128.352,-475.677,-2854.651,-3518.036,-504.493,144.538,0,7.23,0.79,1.93,3.08,2.11,0.24,0,0.23,3.56,25.48,3.92,9.36,0,1.48,17502.514,17970.304,-106.63,-83.83,-94.94,40.68,27.48,-11.49,0,444.04,0.66,6,-2.79,0.151,-1.13,0.88,0.7,10.89,20.05,16.09,0,0.62,715.48,-55.29,-8.66,1043.681,1043.68,1.85,8/6/2014,8/6/2014
Sep-14,16.184,-0.012,-0.714,-1.157,-1.157,0.53,-0.055,0.322,0,18.532,8.791,8.06,18.04,-23.31,-3.45,-43.82,-19.37,6.06,2.29,26.92,-4.5,-7.15,-0.34,0.435,0.147,0.064,12.98,0.121,0,63.76,0,58.45,122.21,1.56,0.73,0.468,17700.708,12936.513,4764.195,3902.26,0,0,1658.653,-796.718,21.755,-56.29,-34.535,-6.116,-148.344,-837.369,-279.989,-33.44,-1117.358,0,-1265.703,0,-1.157,-1.157,1093.725,767.498,-13.581,5683.081,8719.785,14402.866,12367.562,0,0,0,0,82.044,8813.645,4932.125,40516.199,75752.003,1172.857,6380.847,16129.762,390.735,24074.202,-17082.02,6992.182,11188.878,5009.332,10478.852,144928.113,0,1165.922,11324.543,20775.01,2315.033,0,0,0,22142.141,45232.184,6942.771,0,6942.771,59524.983,3925.159,5142.27,2873.763,123641.131,0,0,7733.056,-3834.976,17427.627,-38.724,21286.983,-1117.358,0,-1117.358,767.498,-600.778,-1158.456,0,1042.814,-721.243,-62.099,2.011,0,1483.369,352.178,-412.266,40.893,0,0,-2232.501,1285.139,0,0,-153.557,-1472.292,0,0,0,89.345,0.372,80.977,170.695,-715.806,-412.266,-60.088,0,34.04,0.97,2.05,4.04,2.8,0.28,0,0.29,5.61,-87.34,-1.14,10.66,0,0.68,20722.187,20719.395,-95.1,-72.37,-83.19,40.24,26.95,-17.84,0,442.07,0.65,5,-2.77,0.143,-1.55,0.9,0.7,0,19.6,15.17,-10.06,-7.77,-496.43,-101.25,-4.89,1093.725,1148.68,1.82,11/10/2014,11/10/2014
Dec-14,18.401,1.85,1.246,0.645,0.645,-0.81,1.64,1.999,0,18.104,9.057,13.433,20.47,14.33,2.14,87.11,17.38,6.47,1.61,25.56,7.09,3.51,8.91,0.742,0.152,0.113,15.64,0.153,0,55.12,0,43.78,98.9,2.08,0.74,0.357,21510.878,16012.262,5498.616,3966.384,0,0,6.168,1526.064,28.561,-49.797,-21.236,-98.329,-181.817,1406.498,-470.671,33.46,935.827,0,754.01,0,0.655,0.645,1168.99,706.761,2163.056,7823.267,7904.475,15727.741,12994.034,0,0,0,0,54.888,6549.467,4840.362,40111.604,69638.897,1064.377,5911.938,15031.322,302.657,22310.295,-15927.459,6382.836,10392.304,4757.772,9888.178,136413.819,0,1460.285,11616.097,13076.382,9425.368,15618.442,0,15618.442,5226.724,43346.915,6004.603,0,6004.603,54890.696,3738.851,4967.831,2669.504,115618.4,0,0,7715.3,-2643.331,15758.515,-35.064,20795.419,935.827,0,935.827,706.761,-1809.01,1766.554,0,-1076.454,153.717,153.935,2.657,0,384.091,2336.987,-419.323,10.258,0,0,-1869.157,1587.527,0,0,12.445,-678.25,0,0,0,293.413,-0.386,448.169,741.196,2706.839,-419.323,1917.664,0,0,1.13,2.26,4.62,3.39,0.34,0,0.42,11.15,63.4,1.58,13.14,0,0.6,23513.48,28183.54,-86.96,-65.73,-75.63,38.26,26.35,-8.39,0,393.29,0.69,5,-2.75,0.176,-2.18,0.93,0.77,30.65,22.16,14.82,0,-7.8,195.52,-38.11,-0.35,1151.77,1148.68,2.1,3/17/2015,3/17/2015
Mar-15,13.774,0.016,-0.72,-0.794,-0.794,1.38,2.144,2.642,0,16.467,7.913,6.635,26.78,-17.72,-2.65,-53.76,-12.08,7.02,1.49,67.89,-5.05,-5.51,15.57,0.403,0.146,0.059,32.62,0.12,0,53.3,0,106.6,159.9,0.86,0.32,0.375,16094.689,5168.65,10926.039,4223.856,0,0,7514.288,-812.105,30.957,-43.183,-12.226,-60.435,-197.866,-884.766,195.632,22.11,-689.134,0,-887.001,0,-0.794,-0.794,1168.52,860.039,18.456,7885.85,7780.513,15666.363,9401.169,833.294,803.193,0,3890.61,0,5527.096,4273.252,34867.88,70861.651,1026.866,5640.831,14653.834,297.239,21618.77,-15478.249,6140.521,9997.267,4661.799,9653.066,131520.385,0,817.429,11413.304,17398.868,1839.993,15556.898,0,15556.898,4621.241,39417,5914.614,0,5914.614,55489.57,3703.458,5078.239,2671.8,112274.68,0,0,6759.154,-3200.171,15721.773,-35.051,19245.705,-689.134,0,-689.134,860.039,2925.748,773.449,0,-1366.782,3011.358,-71.457,0,0,-23.39,3087.417,-582.277,42.743,0,0,-2392.194,640.569,0,0,-0.025,-2291.184,0,0,0,-876.386,-0.449,223.814,-653.02,132.19,-582.277,2505.139,0,19.41,1.63,3.38,6.93,4.92,0.45,0,0.41,8.1,53.48,1.87,12.74,0,0,31298.857,28465.339,-82.66,-66.23,-74.26,37.81,25.04,0,0,380.33,0.73,6,-2.8,0.12,-1.44,0.88,0.74,0,28.66,20.01,-1.75,-21.17,39.69,101.54,2.31,1168.52,1168.74,1.96,6/23/2015,6/23/2015
Jun-15,12.472,1.587,0.987,0.569,0.569,0.46,-1.596,-1.064,0,16.483,7.773,6.478,28.39,13.84,2.04,74.42,12.65,6.16,1.85,24.43,5.36,4.56,-12.79,0.393,0.148,0.058,10.92,0.112,0,64.65,0,48.89,113.54,1.87,0.76,0.405,14614.286,11043.667,3570.619,3061.157,0,0,-273.823,783.286,21.436,-35.516,-14.08,351.968,-133.02,1121.173,-321.795,28.7,799.379,0,666.359,0,0.57,0.569,1171.746,703.378,1860.068,5076.739,7850.323,12927.062,10354.32,0,0,0,0,50.983,6307.508,4583.353,34172.242,69573.678,1002.953,5546.337,14529.448,430.129,21508.868,-15214.947,6293.92,10182.479,4922.017,9841.924,130064.243,0,844.861,10585.781,17557.675,2151.6,15087.327,0,15087.327,4301.172,39097.775,5421.796,0,5421.796,21201.897,3448.56,4987.043,36637.11,110794.181,0,0,7243.858,-3250.756,15311.336,-34.376,19270.061,799.379,0,799.379,703.378,-671.12,-837.408,0,1069.168,-2350.609,44.221,0,0,-443.474,-1247.104,-622.655,20.078,0,143.794,-2591.542,1845.656,0,0,-185.599,-1390.268,0,0,0,-104.625,-0.477,41.869,-63.232,-2597.233,-622.655,-1869.759,0,61.72,1.72,3.65,13.82,7.53,0.49,0,0.49,8.18,30.4,3.29,14.01,0,0,33191.033,32824.411,-83.71,-65.54,-74.37,35.1,23.98,-4.28,0,381.82,0.75,6,-2.66,0.144,0.44,0.87,0.71,22.05,32.45,26.53,-0.03,-17.82,153.03,18.97,7.19,1168.969,1169.11,1.61,7/30/2015,7/30/2015
Sep-15,12.254,1.138,0.51,0.217,0.217,1.41,0.614,1.164,0.081,17.451,9.225,7.848,24.5,5.41,0.83,40.09,9.77,5.8,2.51,26.28,4.65,1.77,5.01,0.45,0.157,0.071,12.26,0.117,0.371,64.12,0,55.78,119.9,1.64,0.74,0.451,15753.457,11613.232,4140.224,3481.618,0,0,-73.976,732.582,30.496,-54.774,-24.278,-107.426,-122.974,600.878,-198.639,33.06,402.239,0,279.265,0,0.222,0.217,1285.541,807.623,1463.275,8407.326,7404.418,15811.743,11070.375,0,0,0,0,65.684,7891.718,4421.237,39195.073,73320.208,1023.966,5675.744,15153.053,507.817,22360.58,-15572.496,6788.084,10374.98,5083.231,10409.163,140087.509,0,879.36,11438.256,19651.346,3517.232,14905.999,0,14905.999,4524.443,42599.02,6381.11,0,6381.11,21690.779,3544.049,5174.094,38689.304,118078.355,0,0,7633.494,-3753.899,18164.558,-34.999,22009.154,402.239,0,402.239,807.623,-184.964,-1625.983,0,1126.365,-994.735,41.199,0,0,1240.424,1496.751,-706.797,62.964,0,0,-3273.415,1645.901,0,0,-101.317,-2372.665,0,0,0,2177.239,-0.383,2060.682,4237.538,3179.697,-706.797,789.953,37.22,17.38,1.4,2.66,8.78,5.13,0.42,2.94,0.43,5.35,12.12,8.25,21.82,0,0.33,30899.155,30159.848,-81.09,-62.55,-71.38,34.46,22.45,8.35,11.5,369.69,0.75,7,-2.75,0.164,1.34,0.92,0.73,13.37,31.23,23.27,-7.88,-24.28,118.77,9583.33,12.68,1259.567,1261.19,1.68,10/29/2015,10/29/2015
Dec-15,16.483,1.869,1.288,0.767,0.767,1.45,1.301,1.89,0,18.116,10.004,11.757,24.61,17.61,2.81,97.78,19.97,6.41,2.22,26.74,7.83,4.65,7.89,0.649,0.162,0.105,16.17,0.151,0,51.86,0,41.06,92.92,2.22,0.73,0.33,21217.676,15544.662,5673.014,3793.464,0,0,217.651,1661.898,22.518,-68.615,-46.097,-26.785,-143.626,1589.016,-457.73,28.81,1131.286,0,987.66,0,0.783,0.767,1287.22,748.757,2406.388,8966.473,7874.452,16840.926,12059.514,0,0,0,0,50.133,6097.973,4797.846,39796.259,73780.096,1008.09,5374.325,14876.902,701.747,21961.064,-15187.561,6773.503,10232.285,5036.494,10057.664,140639.808,0,1213.927,12030.189,13244.116,8792.634,15300.917,0,15300.917,4567.485,41905.151,6036.626,0,6036.626,58336.934,3593.916,5283.266,2632.614,117788.507,0,0,8527.809,-3594.771,17953.155,-34.891,22851.301,1131.286,0,1131.286,748.757,-1691.133,1703.613,0,-1134.18,94.685,17.446,0,0,441.09,2433.263,-758.976,68.401,0,0,-2031.447,979.866,0,0,-6.766,-1748.921,0,0,0,-790.332,-104.09,865.179,-29.243,661.956,-758.976,1674.288,31.85,16.97,1.36,2.46,10.26,5.4,0.45,1.71,0.51,5.97,12.99,7.7,28.09,0,0.33,31042.07,34313.669,-80.03,-61.83,-70.44,33.89,21.7,14.4,13.08,353.46,0.77,7,-2.83,0.186,2.19,0.95,0.8,24.22,28.75,23.88,-0.01,-10.42,18.97,1.03,18.64,1261.274,1261.36,1.74,1/29/2016,1/29/2016
Mar-16,12.553,0.194,-0.645,-0.643,-0.643,0.24,2.109,2.942,0.09,17.292,8.713,6.272,25.72,-14.01,-2.17,-47.28,-11.11,5.38,1.86,22.03,-5.09,-4.84,16.8,0.363,0.148,0.054,9.87,0.112,0,53.01,0,44.01,97.02,2.07,0.78,0.376,16152.25,12594.055,3558.195,3838.444,0,0,542.133,-822.382,30.107,-52.82,-22.713,-37.563,-117.08,-882.657,217.521,24.64,-665.137,0,-782.216,0,-0.643,-0.643,1286.758,1079.954,250.116,8709.795,8380.26,17090.055,9383.105,925.25,1154.53,0,3969.417,0,6049.196,4639.282,37161.638,81766.971,1077.704,5803.322,15903.338,613.521,23397.886,-16129.616,7268.269,10821.089,5368.643,10623.394,147641.362,0,786.892,12105.68,17771.308,2983.573,16936.547,0,16936.547,5084.427,42775.855,4928.687,0,4928.687,65286.532,3992.909,5853.715,2991.011,125828.709,0,0,8291.126,-5785.072,19344.312,-37.713,21812.653,-665.137,0,-665.137,1079.954,2701.863,300.518,0,-1795.616,1340.545,-109.199,0,0,2140.001,3786.165,-1072.675,71.751,0,0,-2487.459,622.748,0,0,-327.455,-3193.089,0,0,0,-1646.606,0.133,604.888,-1041.585,-947.697,-1072.675,2713.49,24.68,107.17,1.49,2.95,10.61,5.07,0.45,0.88,0.4,4.5,9.93,10.07,38.05,0,0.66,32444.494,29120.414,-86.2,-70.29,-78.22,34.97,21.08,26.05,13.36,379.27,0.74,5,-2.4,0.131,2.29,0.87,0.73,0,26.69,20.07,-0.01,-8.86,19.01,1112.5,28.07,1261.397,1261.45,1.49,6/17/2016,6/17/2016
Jun-16,11.896,1.138,0.448,0.156,0.156,0.07,-0.662,0.119,0,18.104,9.504,6.007,29.35,3.6,0.53,31.4,6.72,6.12,1.86,37.04,3.48,1.31,-5.57,0.332,0.147,0.049,14.97,0.101,0,62.46,0,60.88,123.34,1.5,0.63,0.42,15312.627,9640.383,5672.244,3209.246,0,0,1929.618,533.379,30.631,-36.079,-5.448,13.27,-145.941,541.201,-194.35,35.91,346.85,0,200.91,0,0.159,0.156,1287.215,888.051,1465.332,5990.21,8519.092,14509.302,10480.641,0,0,0,0,64.685,6814.655,5237.193,37041.791,88939.297,1140.987,6036.171,16838.337,549.506,24565.001,-17123.67,7441.332,10858.673,5390.272,11215.87,155496.963,0,845.479,11336.429,17970.592,2518.298,18042.523,0,18042.523,4965.843,43497.255,5066.098,0,5066.098,70655.894,4260.951,6267.407,2890.806,132638.411,0,0,9088.646,-6933.638,20744.17,-40.626,22858.552,346.85,0,346.85,888.051,-766.097,-712.324,0,697.649,-2361.612,-2.525,0,0,1282.875,153.639,-1006.18,17.361,0,0,-1977.335,859.29,0,0,26.407,-2080.457,0,0,0,-782.822,-120.35,-32.302,-935.474,-3346.322,-1006.18,-852.541,47.21,419.29,1.62,3.09,7.46,4.18,0.49,1.64,0.47,5.69,14.96,6.68,36.85,0,0.58,37058.484,36400.986,-93.56,-75.71,-84.63,38.15,20.85,15.54,10.32,424.89,0.73,5,-2.65,0.15,1.42,0.85,0.69,14.78,30.62,25.18,-0.09,-4.62,-72.56,-28.29,28.7,1261.523,1262.64,1.52,7/29/2016,7/29/2016
Sep-16,12.88,1.01,0.342,0.037,0.037,-0.36,-0.259,0.498,0.087,17.975,9.175,8.301,33.21,0.84,0.12,23.64,3.2,6.34,1.89,37.87,2.71,0.29,-2.01,0.462,0.137,0.063,15.68,0.104,2.366,65.7,0,67.66,133.36,1.35,0.62,0.461,16593.404,10308.741,6284.663,3324.157,0,0,2511.055,449.45,20.927,-42.757,-21.83,-29.523,-119.645,398.097,-230.88,58,167.216,0,47.571,0,0.038,0.037,1288.27,859.691,1300.544,5159.745,9090.832,14250.577,11947.078,0,0,0,0,83.244,8472.937,5253.069,39923.662,94797.4,1151.828,6224.516,17647.083,499.271,25522.698,-18046.919,7475.78,11111.173,5549.019,11789.854,165097.869,0,1199.979,11576.962,20013.715,4046.577,19462.088,0,19462.088,4747.726,48270.106,6434.273,0,6434.273,74397.466,4283.529,6104.743,2911.687,142401.805,0,0,9330.663,-7496.313,20903.636,-41.922,22696.064,167.216,0,167.216,859.691,-726.134,-1783.232,0,1755.222,-1190.871,-119.036,0,0,924.524,641.523,-975.573,50.273,0,32.048,-3952.967,558.632,0,0,-118.417,-4406.004,0,0,0,2640.859,0.452,127.426,2768.737,-1040.367,-975.573,-334.05,80.42,0,1.85,3.62,10.97,5.26,0.55,3.08,0.57,7.23,20.58,4.86,34,0,0.53,41932.274,44267.291,-101.49,-81.16,-91.04,37.35,21.1,10.32,8.1,725.95,0.69,4,-2.63,0.161,2.95,0.83,0.65,10.51,34.66,30.33,0,5.11,-82.99,-11.25,26.12,1261.84,1262.64,1.66,11/1/2016,11/1/2016
Dec-16,16.042,0.993,0.468,0.131,0.131,-1,1.182,1.551,0,16.738,9.295,8.451,28.03,3.09,0.43,34.22,6.02,6.6,1.22,37.64,3.85,0.82,7.37,0.505,0.139,0.07,19.59,0.13,0,57.73,0,50.78,108.51,1.8,0.62,0.347,20668.433,12888.452,7779.981,6020.719,0,0,962.938,796.323,21.569,-32.319,-10.75,-214.641,-83.105,570.932,-318.591,55.8,252.34,0,169.236,0,0.134,0.131,1288.372,676.683,1279.935,6652.488,8862.611,15515.099,13075.783,0,0,0,0,50.621,5871.975,5190.051,39652.908,85655.412,1024.646,5638.342,15987.883,468.844,23119.715,-16492.684,6627.031,9402.809,4338.157,11208.08,152546.24,0,1113.277,12221.64,18734.1,4613.127,17940.82,0,17940.82,4918.762,46206.809,6063.763,0,6063.763,26136.945,3752.699,5399.666,43840.028,131399.911,0,0,8356.568,-5557.962,18384.793,-37.07,21146.329,252.34,0,252.34,676.683,-1882.445,2051.128,0,-849.178,46.423,145.106,0,0,877.489,1998.041,-475.499,18.862,0,0,-2941.221,687.21,0,0,4.793,-2705.855,0,0,0,1047.457,-109.269,1515.214,2453.402,2124.992,-475.499,1522.542,0,0,1.67,3.02,11.74,5.69,0.56,0,0.56,9.07,51.28,1.95,32.64,0,0.63,35411.981,35973.438,-91.73,-72.62,-81.64,32.07,20.93,-7.74,0,714.96,0.63,3,-2.61,0.131,3.57,0.86,0.73,24.64,29.72,25.87,-0.06,-2.68,-82.88,-46.87,24.36,1262.223,1263.36,1.92,2/2/2017,2/2/2017
Mar-17,13.077,1.085,0.622,0.19,0.19,1.02,2.906,3.407,0.09,17.515,9.753,8.413,33.73,4.53,0.63,48.06,8.05,6.63,0.88,-10.49,4.96,1.45,22.22,0.48,0.141,0.068,-4.58,0.109,0.475,56.44,0,28.28,84.72,3.23,1.1,0.342,16858.51,18626.392,-1767.882,-2441.424,0,0,-162.394,835.936,31.882,-23.398,8.484,-66.359,-151.253,778.062,-381.937,49.09,396.125,0,244.871,0,0.194,0.19,1289.189,597.734,1399.193,8503.115,9311.668,17814.783,10427.555,887.975,1246.213,0,3541.112,0,5675.3,4657.078,38574.717,89551.066,1038.759,5901.538,16320.485,254.87,23515.651,-16800.964,6714.687,9801.251,4627.65,11761.957,156403.679,0,939.074,12352.119,18072.602,4588.16,18341.792,0,18341.792,5241.696,46244.251,6035.097,0,6035.097,69629.151,3833.133,5651.752,2894.431,134287.814,0,0,8717.663,-5479.881,18916.474,-38.391,22115.864,396.125,0,396.125,597.734,2970.77,264.098,0,-1136.539,3093.047,171.348,0,0,134.462,4392.715,-646.956,35.106,0,0,-2644.946,698.543,0,0,145.329,-2412.925,0,0,0,30.049,0.062,-167.814,-137.704,1669.074,-646.956,3745.759,66.19,33.07,1.93,3.46,10.21,6,0.64,4.95,0.6,7.72,17.21,5.81,22.01,0,0,42590.534,41050.759,-92.24,-75.8,-83.8,36.6,0,6.82,10.62,11.99,0.69,4,-2.5,0.135,3.25,0.83,0.71,35.73,33.73,29.33,0.05,4.17,129.57,459.28,13.38,1262.506,1262.69,1.79,6/15/2017,6/15/2017
Mar-17,13.077,1.085,0.622,0.19,0.19,1.02,2.906,3.407,0.09,17.515,9.753,8.413,33.73,4.53,0.63,48.06,8.05,6.63,0.88,-10.49,4.96,1.45,22.22,0.48,0.141,0.068,-4.58,0.109,0.475,56.44,0,28.28,84.72,3.23,1.1,0.342,16858.51,18626.392,-1767.882,-2441.424,0,0,-162.394,835.936,31.882,-23.398,8.484,-66.359,-151.253,778.062,-381.937,49.09,396.125,0,244.871,0,0.194,0.19,1289.189,597.734,1399.193,8503.115,9311.668,17814.783,10427.555,887.975,1246.213,0,3541.112,0,5675.3,4657.078,38574.717,89551.066,1038.759,5901.538,16320.485,254.87,23515.651,-16800.964,6714.687,9801.251,4627.65,11761.957,156403.679,0,939.074,12352.119,18072.602,4588.16,18341.792,0,18341.792,5241.696,46244.251,6035.097,0,6035.097,69629.151,3833.133,5651.752,2894.431,134287.814,0,0,8717.663,-5479.881,18916.474,-38.391,22115.864,396.125,0,396.125,597.734,2970.77,264.098,0,-1136.539,3093.047,171.348,0,0,134.462,4392.715,-646.956,35.106,0,0,-2644.946,698.543,0,0,145.329,-2412.925,0,0,0,30.049,0.062,-167.814,-137.704,1669.074,-646.956,3745.759,66.19,33.07,1.93,3.46,10.21,6,0.64,4.95,0.6,7.72,17.21,5.81,22.01,0,0,42590.534,41050.759,-92.24,-75.8,-83.8,36.6,0,6.82,10.62,11.99,0.69,4,-2.5,0.135,3.25,0.83,0.71,35.73,33.73,29.33,0.05,4.17,129.57,459.28,13.38,1262.506,1262.69,1.79,7/15/2017,7/15/2017